flight_no,scheduled_departure,scheduled_arrival,fuel_infra_fee,dep_airport_code,dep_terminal,arr_airport_code,arr_terminal,airline_code,aircraft_model
MU2690,11:40:00,15:12:00,90,SHE,T3,TAO,T1,MU,A320
MU2703,14:10:00,17:19:00,90,YNT,T1,TYN,T1,MU,A319
MU2711,09:15:00,14:11:00,90,PKX,T3,TAO,T2,MU,C919
MU2739,18:55:00,21:27:00,50,KMG,T3,INC,T3,MU,ARJ21
MU2740,15:20:00,19:10:00,50,LXA,T3,CTU,T3,MU,A319
MU2757,18:45:00,21:26:00,90,TFU,T3,YNT,T2,MU,B738
MU2759,20:45:00,22:45:00,70,KMG,T3,NGB,T1,MU,B738
MU2761,15:50:00,17:55:00,60,TFU,T1,KMG,T1,MU,A319
MU2762,07:45:00,12:00:00,60,SYX,T3,LYA,T2,MU,C919
MU2784,16:05:00,20:34:00,70,CAN,T1,INC,T3,MU,A319
MU2785,22:40:00,03:19:00,90,CAN,T1,HAK,T2,MU,B738
MU2788,11:20:00,13:04:00,60,PKX,T2,CZX,T3,MU,B738
MU2796,16:00:00,17:46:00,50,XIY,T2,LYA,T1,MU,A319
MU2797,10:25:00,12:18:00,70,NGB,T1,YTY,T3,MU,B738
MU2800,08:50:00,12:36:00,70,CAN,T2,TNA,T2,MU,C919
MU2801,07:05:00,09:49:00,70,LXA,T3,NTG,T2,MU,A333
MU2803,10:35:00,15:36:00,70,XMN,T3,KWE,T3,MU,A321
MU2807,20:15:00,22:56:00,50,CAN,T3,SHE,T3,MU,A319
MU2811,23:20:00,03:04:00,90,TYN,T2,SHA,T3,MU,ARJ21
MU2823,22:50:00,02:26:00,60,XIY,T3,NGB,T3,MU,ARJ21
MU2825,23:45:00,04:40:00,60,DLC,T3,FOC,T1,MU,A319
MU2826,17:15:00,20:54:00,70,PVG,T3,KWE,T1,MU,ARJ21
MU2830,14:25:00,18:19:00,50,KMG,T1,HFE,T1,MU,A321
MU2831,23:35:00,02:48:00,50,CAN,T1,PEK,T3,MU,B738
MU2832,10:50:00,15:25:00,50,XIY,T2,DLC,T3,MU,A321
MU2835,19:15:00,22:17:00,70,TFU,T3,INC,T3,MU,B738
MU2836,12:25:00,14:10:00,90,CAN,T1,XIY,T1,MU,B738
MU2838,15:45:00,17:52:00,60,PVG,T3,SYX,T3,MU,B789
MU2849,18:15:00,22:08:00,90,INC,T2,PEK,T2,MU,A320
MU2856,23:25:00,03:12:00,50,JJN,T3,CGO,T1,MU,A320
MU2857,19:20:00,00:29:00,90,CTU,T1,LXA,T3,MU,A320
MU2863,16:40:00,20:25:00,50,PVG,T1,INC,T3,MU,A359
MU2866,07:35:00,12:31:00,70,CTU,T1,SZX,T2,MU,A319
MU2870,11:50:00,14:55:00,90,PEK,T3,HFE,T1,MU,ARJ21
MU2875,22:00:00,00:06:00,60,CTU,T2,SZX,T2,MU,A359
MU2882,21:30:00,00:09:00,70,KHN,T3,NNG,T1,MU,B738
MU2883,07:40:00,12:42:00,60,PKX,T1,WUH,T1,MU,ARJ21
MU2885,23:15:00,01:59:00,90,SZX,T1,TSN,T2,MU,ARJ21
MU2899,11:55:00,13:53:00,70,TFU,T1,SZX,T2,MU,A321
MU2904,09:40:00,11:43:00,90,KMG,T3,PVG,T1,MU,C919
MU2914,10:55:00,12:56:00,60,CAN,T3,CTU,T2,MU,ARJ21
MU2927,06:35:00,08:29:00,90,CAN,T1,DLC,T3,MU,B738
MU2947,09:00:00,11:35:00,60,PVG,T1,CKG,T1,MU,A333
MU2953,10:50:00,15:06:00,90,SZX,T2,KMG,T1,MU,A319
MU2956,07:55:00,11:12:00,60,PKX,T3,SZX,T3,MU,B738
MU2960,17:20:00,19:34:00,50,TFU,T3,WNZ,T1,MU,A320
MU2962,23:15:00,02:10:00,60,XUZ,T2,HIA,T3,MU,A319
MU2964,16:10:00,21:17:00,60,ZUH,T3,URC,T1,MU,ARJ21
MU2978,16:00:00,18:46:00,50,XIY,T1,ZUH,T3,MU,ARJ21
MU2983,23:40:00,03:08:00,60,CAN,T3,TYN,T2,MU,A319
MU2985,14:40:00,17:40:00,70,TAO,T3,CZX,T1,MU,A319
MU2993,06:15:00,08:25:00,60,CAN,T2,NNG,T2,MU,C919
MU2996,16:55:00,20:59:00,50,PKX,T2,KWE,T3,MU,A321
MU2998,20:50:00,00:16:00,60,LYA,T2,FOC,T2,MU,C919
MU3003,18:25:00,23:10:00,70,KMG,T2,PKX,T3,MU,ARJ21
MU3014,21:25:00,00:17:00,70,SYX,T1,LYA,T1,MU,C919
MU3015,19:55:00,23:12:00,50,PKX,T3,SZX,T2,MU,A333
MU3021,07:50:00,11:55:00,60,KMG,T3,CSX,T3,MU,B738
MU3023,08:55:00,11:17:00,50,HGH,T1,WEH,T3,MU,B738
MU3024,15:20:00,18:40:00,60,PKX,T1,WUX,T3,MU,A321
MU3026,22:45:00,01:51:00,50,PVG,T2,HRB,T2,MU,A333
MU3036,17:25:00,21:04:00,70,PEK,T1,KHN,T1,MU,ARJ21
MU3052,16:20:00,21:19:00,60,SHA,T1,KMG,T3,MU,C919
MU3058,12:35:00,16:01:00,60,PKX,T2,LXA,T1,MU,A319
MU3060,11:15:00,15:22:00,50,SHE,T2,TYN,T2,MU,A321
MU3083,21:40:00,00:30:00,60,PKX,T3,URC,T2,MU,A320
MU3086,23:10:00,03:37:00,60,HAK,T1,CKG,T2,MU,A319
MU3109,14:25:00,16:57:00,90,TFU,T2,YTY,T2,MU,C919
MU3114,15:00:00,16:26:00,90,KMG,T2,KWL,T2,MU,C919
MU3126,14:45:00,17:40:00,70,XNN,T3,CSX,T1,MU,A320
MU3128,15:40:00,19:16:00,90,XNN,T2,TSN,T1,MU,ARJ21
MU3130,18:15:00,23:07:00,60,TFU,T1,HAK,T3,MU,A321
MU3133,10:35:00,13:10:00,60,PEK,T1,SHA,T2,MU,A321
MU3135,21:25:00,23:58:00,90,SHA,T2,TAO,T2,MU,A319
MU3137,19:25:00,22:47:00,70,CAN,T1,XNN,T2,MU,A332
MU3140,22:20:00,03:28:00,60,PKX,T2,LXA,T3,MU,B789
MU3166,21:10:00,00:00:00,70,INC,T1,HET,T2,MU,A320
MU3172,20:40:00,01:25:00,90,CAN,T2,KWE,T1,MU,ARJ21
MU3193,16:20:00,18:50:00,50,TFU,T1,NTG,T1,MU,A320
MU3196,17:45:00,20:13:00,70,XIY,T3,SHE,T2,MU,ARJ21
MU3201,18:00:00,20:38:00,50,XIY,T1,URC,T1,MU,B738
MU3213,19:05:00,23:50:00,50,PVG,T1,WUX,T1,MU,A321
MU3215,23:15:00,01:45:00,60,KWL,T3,FOC,T1,MU,B738
MU3233,20:15:00,22:22:00,60,PEK,T3,WNZ,T3,MU,B738
MU3236,14:35:00,18:10:00,70,XMN,T3,JJN,T1,MU,A320
MU3245,11:35:00,14:00:00,90,LYA,T1,YNT,T2,MU,B789
MU3252,14:55:00,16:37:00,70,PEK,T2,PVG,T3,MU,A333
MU3263,23:00:00,03:30:00,90,SZX,T1,HRB,T1,MU,B738
MU3264,09:50:00,14:29:00,50,TAO,T3,CAN,T1,MU,A320
MU3266,16:55:00,19:01:00,60,PVG,T2,CZX,T1,MU,A321
MU3271,18:50:00,23:40:00,50,TFU,T3,XNN,T2,MU,A321
MU3278,20:50:00,01:38:00,90,CAN,T1,NKG,T3,MU,C919
MU3291,23:45:00,04:28:00,70,PKX,T3,KMG,T3,MU,ARJ21
MU3296,11:15:00,14:40:00,70,TYN,T2,WUX,T3,MU,B738
MU3305,17:15:00,21:47:00,60,PVG,T3,NGB,T2,MU,B738
MU3318,15:55:00,19:18:00,70,PEK,T2,NNG,T2,MU,A319
MU3321,09:25:00,12:17:00,60,WUX,T2,DLC,T1,MU,A321
MU3324,13:45:00,17:42:00,70,PVG,T1,DLC,T3,MU,C919
MU3328,16:20:00,19:57:00,50,CAN,T3,XUZ,T3,MU,A321
MU3329,19:25:00,23:00:00,90,XIY,T3,HRB,T1,MU,ARJ21
MU3331,23:40:00,01:26:00,70,SZX,T3,NGB,T2,MU,C919
MU3339,06:55:00,10:20:00,90,CZX,T1,HET,T3,MU,A319
MU3347,13:30:00,18:38:00,70,HFE,T2,TFU,T3,MU,A319
MU3355,12:20:00,16:08:00,70,KMG,T2,HFE,T2,MU,B738
MU3360,07:10:00,09:08:00,60,WEH,T3,HAK,T3,MU,B738
MU3371,10:20:00,12:36:00,90,LXA,T1,PEK,T3,MU,C919
MU3373,16:15:00,19:54:00,50,SZX,T1,XMN,T1,MU,A320
MU3374,12:45:00,17:28:00,70,SHA,T2,YTY,T2,MU,A332
MU3377,06:25:00,10:20:00,50,PKX,T1,WUX,T1,MU,ARJ21
MU3388,07:05:00,10:52:00,90,CAN,T2,PEK,T3,MU,A320
MU3391,17:05:00,18:48:00,60,TFU,T3,LHW,T3,MU,C919
MU3392,06:50:00,11:50:00,50,PEK,T2,LHW,T3,MU,A320
MU3399,06:55:00,09:14:00,60,ZUH,T1,URC,T1,MU,A320
MU3400,23:50:00,01:04:00,70,CTU,T1,CGO,T1,MU,A319
MU3412,23:25:00,01:15:00,50,TSN,T3,TYN,T1,MU,A319
MU3414,15:30:00,20:04:00,60,PVG,T2,WEH,T1,MU,A320
MU3428,23:50:00,04:03:00,90,XIY,T1,CTU,T3,MU,A320
MU3445,14:30:00,19:37:00,90,HET,T3,KWE,T2,MU,A359
MU3446,16:45:00,20:42:00,70,SHA,T3,CKG,T2,MU,A320
MU3452,22:10:00,23:58:00,70,INC,T3,LXA,T2,MU,A320
MU3468,10:20:00,12:39:00,70,TFU,T3,LXA,T3,MU,C919
MU3490,18:45:00,22:14:00,50,CAN,T1,TAO,T3,MU,A333
MU3495,19:30:00,22:21:00,60,CAN,T3,WUX,T2,MU,B738
MU3496,22:50:00,23:56:00,50,CTU,T3,CKG,T2,MU,A320
MU3500,23:40:00,01:38:00,90,PEK,T2,SHE,T3,MU,A319
MU3506,21:25:00,00:04:00,90,SHA,T1,TAO,T2,MU,B738
MU3507,21:45:00,02:48:00,70,SZX,T3,WEH,T1,MU,B738
MU3508,16:05:00,18:58:00,60,CAN,T3,SZX,T2,MU,ARJ21
MU3527,09:20:00,12:36:00,70,HFE,T2,LXA,T2,MU,A319
MU3529,16:25:00,20:51:00,70,PKX,T3,SHA,T3,MU,A321
MU3531,20:30:00,23:54:00,60,TFU,T3,YTY,T3,MU,A319
MU3541,17:55:00,22:53:00,60,CAN,T1,XUZ,T3,MU,B789
MU3550,08:15:00,12:17:00,70,SZX,T2,JJN,T3,MU,A321
MU3558,11:30:00,13:25:00,50,CAN,T2,ZUH,T2,MU,A319
MU3562,22:40:00,02:11:00,70,PVG,T3,KHN,T2,MU,A320
MU3574,13:00:00,15:10:00,90,SHA,T2,LXA,T2,MU,B738
MU3578,10:25:00,14:18:00,90,TFU,T3,NGB,T1,MU,A321
MU3582,14:45:00,18:12:00,90,SHA,T3,CKG,T3,MU,A320
MU3585,18:40:00,21:56:00,90,XIY,T3,CGO,T2,MU,ARJ21
MU3590,07:30:00,10:36:00,60,FOC,T2,NTG,T3,MU,A321
MU3592,20:55:00,23:47:00,70,HIA,T2,YTY,T2,MU,A321
MU3595,08:00:00,13:09:00,90,SHA,T1,CTU,T1,MU,A333
MU3601,15:10:00,18:08:00,70,CAN,T1,XUZ,T3,MU,A333
MU3602,17:25:00,21:52:00,70,CAN,T2,NGB,T2,MU,B738
MU3603,17:00:00,18:59:00,50,SYX,T2,PVG,T3,MU,A320
MU3604,08:35:00,12:51:00,50,SZX,T3,DLC,T3,MU,A319
MU3608,10:45:00,14:29:00,60,KHN,T1,XIY,T1,MU,A320
MU3609,15:10:00,17:31:00,50,SYX,T3,PEK,T1,MU,A319
MU3614,11:05:00,16:08:00,90,CTU,T1,HUZ,T1,MU,A320
MU3615,18:50:00,22:06:00,90,NTG,T1,PEK,T3,MU,A359
MU3619,10:10:00,15:16:00,60,HGH,T3,NTG,T3,MU,A321
MU3623,18:55:00,20:39:00,90,INC,T1,NKG,T3,MU,A321
MU3630,23:00:00,03:57:00,60,INC,T2,KMG,T3,MU,B738
MU3635,15:45:00,17:31:00,70,XIY,T3,XNN,T1,MU,A333
MU3643,19:50:00,22:30:00,70,JJN,T1,SYX,T3,MU,C919
MU3645,12:45:00,14:45:00,90,TFU,T3,WUX,T2,MU,A319
MU3655,16:40:00,18:50:00,50,NNG,T2,HUZ,T3,MU,A333
MU3663,06:25:00,09:19:00,70,PVG,T3,INC,T3,MU,A321
MU3670,20:25:00,01:03:00,90,CAN,T1,WUX,T1,MU,ARJ21
MU3673,11:45:00,14:18:00,70,CAN,T2,XMN,T1,MU,A333
MU3674,18:20:00,20:23:00,50,PKX,T1,FOC,T3,MU,ARJ21
MU3676,21:05:00,23:00:00,70,SHA,T3,WEH,T3,MU,A333
MU3682,07:10:00,10:40:00,90,CTU,T2,XUZ,T2,MU,A320
MU3686,23:05:00,04:04:00,60,PVG,T3,HET,T3,MU,A333
MU3711,18:00:00,21:09:00,70,XIY,T2,CKG,T3,MU,C919
MU3716,08:50:00,13:55:00,60,LXA,T2,HET,T1,MU,A319
MU3718,14:50:00,18:07:00,70,CTU,T2,HGH,T1,MU,B789
MU3719,22:25:00,00:46:00,70,INC,T1,NTG,T1,MU,A320
MU3733,19:25:00,00:26:00,90,SHA,T1,URC,T1,MU,A321
MU3734,13:45:00,15:35:00,90,DLC,T3,WNZ,T3,MU,A320
MU3735,16:25:00,18:56:00,50,CAN,T2,HAK,T2,MU,A320
MU3736,23:30:00,01:48:00,90,LYA,T3,NGB,T2,MU,A321
MU3738,14:00:00,17:41:00,70,KMG,T1,XIY,T3,MU,ARJ21
MU3741,06:00:00,09:15:00,70,SHA,T1,WNZ,T1,MU,A319
MU3746,09:50:00,11:44:00,60,HIA,T2,HFE,T1,MU,A320
MU3752,09:25:00,11:40:00,50,KMG,T1,CKG,T1,MU,A320
MU3755,07:30:00,11:06:00,90,PKX,T2,WEH,T1,MU,B738
MU3756,08:55:00,13:51:00,90,LYA,T2,KHN,T2,MU,A319
MU3757,08:20:00,10:11:00,50,KMG,T3,WNZ,T1,MU,B738
MU3763,20:05:00,00:46:00,70,CTU,T3,JJN,T2,MU,A333
MU3768,06:55:00,11:26:00,90,KMG,T1,SZX,T3,MU,A320
MU3775,22:55:00,01:27:00,50,XNN,T1,HUZ,T3,MU,B738
MU3783,11:45:00,15:03:00,90,CZX,T2,NTG,T2,MU,ARJ21
MU3790,10:40:00,14:52:00,90,WUH,T1,NKG,T3,MU,A319
MU3797,14:30:00,17:24:00,90,SZX,T2,JJN,T3,MU,B738
MU3798,06:45:00,09:55:00,90,PKX,T2,ZUH,T3,MU,ARJ21
MU3800,12:05:00,16:00:00,60,HFE,T1,TAO,T2,MU,A319
MU3801,11:55:00,16:35:00,70,XIY,T3,JJN,T3,MU,B789
MU3806,20:40:00,00:06:00,90,TFU,T2,JJN,T2,MU,A321
MU3808,10:20:00,13:16:00,70,CTU,T2,XNN,T2,MU,A333
MU3827,19:40:00,22:13:00,70,SHA,T1,CZX,T3,MU,A332
MU3830,22:40:00,01:46:00,90,SHE,T3,YNT,T3,MU,A319
MU3835,11:10:00,14:45:00,70,PEK,T1,SZX,T3,MU,C919
MU3840,16:45:00,21:08:00,50,PVG,T2,HGH,T1,MU,A320
MU3843,22:05:00,00:12:00,50,XIY,T3,SHE,T1,MU,A319
MU3846,16:55:00,21:59:00,50,CZX,T3,YNT,T3,MU,C919
MU3847,12:25:00,16:40:00,70,SZX,T1,PVG,T3,MU,A359
MU3852,14:20:00,15:47:00,60,PKX,T2,PEK,T1,MU,ARJ21
MU3857,18:55:00,21:59:00,50,XMN,T1,ZUH,T1,MU,B738
MU3858,22:20:00,01:09:00,70,XNN,T1,CZX,T1,MU,A321
MU3861,14:35:00,19:08:00,70,TAO,T1,NGB,T3,MU,B738
MU3868,12:25:00,14:37:00,50,PEK,T3,NGB,T1,MU,A320
MU3869,21:15:00,02:24:00,60,PVG,T3,KWL,T1,MU,A333
MU3880,20:45:00,01:26:00,50,SZX,T2,CZX,T2,MU,B789
MU3890,18:25:00,23:33:00,60,SZX,T3,HIA,T2,MU,B738
MU3893,19:55:00,22:09:00,70,HGH,T3,FOC,T2,MU,A333
MU3894,16:05:00,17:12:00,70,KMG,T1,KHN,T3,MU,ARJ21
MU3895,22:55:00,00:37:00,50,SHA,T1,YNT,T1,MU,ARJ21
MU3926,10:00:00,13:34:00,70,NGB,T1,KWL,T1,MU,A321
MU3927,19:30:00,21:31:00,70,KHN,T3,DLC,T3,MU,A319
MU3939,18:25:00,23:21:00,60,CAN,T2,PVG,T1,MU,A321
MU3941,23:15:00,02:16:00,90,XIY,T2,INC,T1,MU,A321
MU3949,14:05:00,16:52:00,90,CGO,T2,PEK,T1,MU,A320
MU3953,09:25:00,12:09:00,60,LHW,T3,ZUH,T2,MU,A321
MU3956,16:50:00,19:47:00,90,KMG,T3,XNN,T3,MU,ARJ21
MU3957,11:00:00,13:54:00,90,HFE,T3,CAN,T3,MU,C919
MU3958,07:05:00,10:07:00,60,XIY,T3,FOC,T1,MU,A320
MU3963,22:50:00,03:42:00,50,CAN,T1,FOC,T2,MU,A319
MU3967,13:55:00,15:56:00,90,TFU,T3,PKX,T2,MU,C919
MU3968,16:35:00,20:44:00,90,CTU,T3,WNZ,T3,MU,C919
MU3972,22:30:00,00:33:00,70,SZX,T2,FOC,T3,MU,A319
MU3988,13:40:00,16:04:00,60,CTU,T1,XIY,T1,MU,ARJ21
MU3992,09:40:00,12:19:00,60,PKX,T1,CSX,T3,MU,A319
MU4002,12:35:00,16:01:00,90,SHA,T1,TFU,T3,MU,ARJ21
MU4006,18:40:00,23:12:00,60,PEK,T2,WNZ,T1,MU,C919
MU4010,07:55:00,12:50:00,70,CTU,T1,KHN,T3,MU,C919
MU4012,13:40:00,17:12:00,60,XIY,T2,KWL,T3,MU,A319
MU4030,17:20:00,19:32:00,50,XMN,T2,ZUH,T2,MU,C919
MU4044,10:10:00,12:18:00,90,PVG,T2,PKX,T3,MU,A320
MU4052,21:30:00,23:12:00,60,SHA,T1,CTU,T3,MU,C919
MU4055,13:00:00,14:27:00,90,HRB,T3,HET,T3,MU,A321
MU4060,10:50:00,14:22:00,50,PEK,T2,HAK,T1,MU,A332
MU4070,15:50:00,20:42:00,90,TNA,T3,CGO,T1,MU,A320
MU4084,08:10:00,11:19:00,50,TFU,T2,URC,T2,MU,ARJ21
MU4086,17:30:00,22:16:00,70,CTU,T1,KHN,T1,MU,B738
MU4105,21:10:00,00:51:00,60,PEK,T2,HET,T3,MU,A359
MU4116,12:25:00,17:04:00,60,KHN,T2,CZX,T1,MU,B738
MU4125,23:25:00,03:51:00,90,SZX,T1,LYA,T3,MU,C919
MU4127,11:00:00,15:37:00,60,CTU,T3,HRB,T1,MU,A321
MU4129,19:55:00,23:01:00,90,JJN,T3,DLC,T3,MU,A320
MU4138,11:55:00,14:49:00,90,PEK,T3,XUZ,T3,MU,A332
MU4142,23:20:00,01:19:00,50,LXA,T2,TFU,T3,MU,A319
MU4144,21:40:00,00:48:00,90,KMG,T3,LHW,T1,MU,B789
MU4153,11:05:00,14:27:00,90,JJN,T2,DLC,T1,MU,A319
MU4156,15:25:00,19:37:00,70,PVG,T3,XUZ,T3,MU,A321
MU4162,15:35:00,19:58:00,50,WNZ,T2,CGO,T1,MU,A321
MU4164,11:50:00,16:27:00,90,URC,T3,HET,T1,MU,B738
MU4166,17:30:00,22:27:00,70,FOC,T1,DLC,T1,MU,B738
MU4171,10:55:00,15:47:00,60,SZX,T3,LXA,T3,MU,A320
MU4172,07:35:00,08:52:00,70,KHN,T3,KWE,T3,MU,A319
MU4175,08:35:00,10:48:00,90,KMG,T1,WEH,T2,MU,A320
MU4185,13:20:00,16:55:00,90,LHW,T1,NGB,T2,MU,B738
MU4190,07:05:00,11:53:00,50,XIY,T3,HET,T3,MU,A321
MU4194,17:40:00,20:56:00,70,PEK,T3,HFE,T2,MU,B738
MU4201,19:40:00,23:07:00,90,PEK,T2,URC,T3,MU,B738
MU4202,21:45:00,00:28:00,60,SZX,T3,HUZ,T3,MU,A321
MU4203,18:10:00,21:03:00,60,TFU,T1,YNT,T2,MU,C919
MU4209,14:05:00,18:22:00,60,SHA,T1,CGO,T2,MU,A319
MU4222,08:25:00,10:07:00,60,TFU,T1,LYA,T2,MU,A320
MU4251,23:45:00,03:16:00,50,KMG,T3,SHA,T1,MU,C919
MU4259,09:50:00,11:35:00,90,XIY,T2,NNG,T1,MU,A333
MU4265,18:15:00,21:53:00,50,TFU,T2,NGB,T3,MU,ARJ21
MU4266,22:30:00,02:36:00,70,SZX,T3,PVG,T3,MU,A332
MU4268,23:30:00,01:33:00,60,SHA,T2,SYX,T2,MU,A332
MU4277,15:30:00,17:11:00,50,CAN,T3,CSX,T1,MU,A333
MU4285,14:10:00,18:30:00,90,SZX,T1,DLC,T1,MU,B738
MU4287,07:20:00,09:57:00,90,PVG,T1,SHA,T2,MU,A321
MU4288,13:30:00,17:39:00,90,PVG,T1,SZX,T2,MU,ARJ21
MU4289,20:20:00,23:10:00,70,KWE,T1,WNZ,T2,MU,ARJ21
MU4290,21:05:00,23:08:00,60,LXA,T1,XUZ,T1,MU,B738
MU4291,20:00:00,22:10:00,70,HFE,T3,XNN,T1,MU,A320
MU4297,08:40:00,11:46:00,60,SZX,T1,HET,T1,MU,ARJ21
MU4300,06:00:00,09:15:00,90,SZX,T3,YTY,T1,MU,A320
MU4303,11:20:00,13:29:00,90,HIA,T1,ZUH,T2,MU,ARJ21
MU4304,22:15:00,02:17:00,70,SZX,T2,HFE,T2,MU,ARJ21
MU4306,09:35:00,12:06:00,70,SHA,T1,CGO,T2,MU,C919
MU4308,11:55:00,15:34:00,50,SHA,T2,NTG,T3,MU,A319
MU4311,17:20:00,21:02:00,90,SHA,T2,KWE,T2,MU,A320
MU4315,07:20:00,11:24:00,70,PKX,T2,WNZ,T1,MU,B738
MU4318,12:20:00,16:32:00,60,SHE,T1,TYN,T3,MU,A321
MU4320,08:40:00,13:22:00,60,NGB,T2,PEK,T2,MU,A321
MU4323,06:20:00,10:31:00,70,INC,T2,CZX,T2,MU,B738
MU4326,07:20:00,10:39:00,90,SZX,T1,HAK,T2,MU,A321
MU4336,11:15:00,12:53:00,50,WUX,T2,WNZ,T2,MU,ARJ21
MU4345,14:05:00,16:59:00,90,PKX,T2,URC,T2,MU,A332
MU4349,18:05:00,22:58:00,60,TFU,T3,SYX,T3,MU,A321
MU4353,12:55:00,16:43:00,90,PVG,T2,NTG,T3,MU,A333
MU4356,06:55:00,10:54:00,50,TNA,T1,LHW,T2,MU,A320
MU4357,10:50:00,14:42:00,50,SHA,T1,NTG,T1,MU,A320
MU4364,11:50:00,14:51:00,50,SZX,T1,CZX,T2,MU,A321
MU4366,13:45:00,17:38:00,90,HUZ,T1,WEH,T1,MU,A321
MU4367,21:45:00,23:32:00,90,LXA,T1,CTU,T3,MU,ARJ21
MU4369,16:50:00,21:42:00,60,KMG,T3,HUZ,T3,MU,A321
MU4370,20:35:00,00:04:00,50,PEK,T2,CTU,T2,MU,A319
MU4375,22:05:00,23:21:00,50,SYX,T3,SHA,T3,MU,A320
MU4378,11:50:00,14:03:00,90,FOC,T1,CGO,T1,MU,B738
MU4379,07:45:00,10:57:00,70,PKX,T3,NGB,T1,MU,A320
MU4380,13:40:00,17:29:00,50,NKG,T3,FOC,T2,MU,A319
MU4403,23:05:00,02:24:00,90,PVG,T1,INC,T3,MU,ARJ21
MU4405,07:15:00,08:54:00,90,KMG,T1,KWL,T3,MU,A320
MU4411,23:10:00,03:57:00,60,LYA,T2,URC,T1,MU,A333
MU4412,22:30:00,01:41:00,90,NNG,T1,LXA,T1,MU,C919
MU4420,16:35:00,20:08:00,70,TNA,T3,DLC,T2,MU,C919
MU4442,08:25:00,12:21:00,70,XMN,T2,NNG,T3,MU,C919
MU4444,10:05:00,14:59:00,60,NKG,T1,TFU,T2,MU,C919
MU4451,14:05:00,17:40:00,50,SHA,T2,XUZ,T2,MU,ARJ21
MU4474,09:25:00,12:50:00,50,HFE,T3,WUX,T2,MU,ARJ21
MU4475,07:00:00,10:44:00,60,HUZ,T3,SHE,T2,MU,A319
MU4476,13:10:00,15:31:00,60,KMG,T2,WUH,T3,MU,B789
MU4480,19:50:00,00:02:00,90,PEK,T1,INC,T3,MU,C919
MU4483,16:40:00,18:35:00,70,SHA,T2,HUZ,T3,MU,C919
MU4488,17:30:00,22:10:00,50,SZX,T1,WEH,T2,MU,B738
MU4496,09:40:00,14:34:00,90,XIY,T1,DLC,T3,MU,A319
MU4504,13:45:00,17:24:00,90,KMG,T1,NKG,T3,MU,A332
MU4517,16:50:00,18:32:00,50,XMN,T1,XNN,T3,MU,A320
MU4520,15:55:00,20:50:00,70,NTG,T1,KHN,T1,MU,B738
MU4532,23:20:00,04:27:00,90,NNG,T3,WEH,T2,MU,A321
MU4537,15:30:00,17:59:00,60,SHA,T3,HIA,T1,MU,ARJ21
MU4538,23:10:00,02:16:00,90,TFU,T3,KHN,T2,MU,C919
MU4539,07:05:00,10:17:00,60,PKX,T3,TAO,T3,MU,ARJ21
MU4555,18:20:00,23:30:00,60,WEH,T1,KMG,T2,MU,C919
MU4560,23:50:00,03:19:00,60,WEH,T1,NKG,T3,MU,A321
MU4561,20:05:00,23:48:00,70,SHA,T3,XMN,T3,MU,A320
MU4566,16:35:00,19:46:00,90,PKX,T1,TYN,T3,MU,ARJ21
MU4578,18:15:00,22:56:00,50,PKX,T2,SZX,T2,MU,A359
MU4583,13:10:00,15:16:00,90,KMG,T2,KHN,T2,MU,A321
MU4585,06:55:00,09:00:00,70,PVG,T2,DLC,T3,MU,C919
MU4599,19:00:00,20:46:00,50,PEK,T1,LXA,T1,MU,A333
MU4606,22:30:00,02:18:00,50,TAO,T3,PVG,T2,MU,A319
MU4620,06:15:00,08:00:00,90,TSN,T3,YNT,T2,MU,A320
MU4629,14:50:00,17:05:00,50,PVG,T3,CZX,T2,MU,A319
MU4637,16:00:00,19:10:00,50,CAN,T3,TFU,T1,MU,B738
MU4639,11:00:00,14:02:00,90,PEK,T3,KWE,T1,MU,A332
MU4642,16:05:00,17:52:00,50,NKG,T1,YTY,T1,MU,ARJ21
MU4657,13:10:00,17:33:00,50,KMG,T3,HET,T3,MU,ARJ21
MU4658,13:25:00,18:10:00,90,KMG,T3,URC,T3,MU,C919
MU4667,15:15:00,17:51:00,50,TFU,T3,SHE,T1,MU,A321
MU4682,20:20:00,22:56:00,70,WUX,T3,KWE,T3,MU,A319
MU4686,22:05:00,02:22:00,90,PVG,T2,XUZ,T3,MU,C919
MU4700,23:00:00,02:31:00,60,PEK,T1,XNN,T1,MU,ARJ21
MU4702,06:05:00,10:26:00,50,PEK,T2,WUX,T2,MU,A320
MU4706,08:35:00,11:22:00,50,KMG,T3,NTG,T3,MU,B738
MU4707,18:05:00,22:16:00,90,TYN,T3,WUX,T1,MU,A321
MU4710,16:15:00,20:28:00,50,CZX,T2,KMG,T3,MU,C919
MU4723,14:55:00,18:37:00,70,CAN,T1,FOC,T1,MU,B738
MU4728,23:05:00,03:17:00,60,PVG,T2,JJN,T3,MU,A319
MU4736,20:50:00,01:37:00,60,HET,T1,WUH,T2,MU,A320
MU4742,20:20:00,22:40:00,90,PVG,T2,CKG,T1,MU,A332
MU4754,14:05:00,17:23:00,50,KWL,T1,CAN,T1,MU,B738
MU4758,18:25:00,21:41:00,90,TFU,T3,SZX,T3,MU,B738
MU4761,11:45:00,14:20:00,90,WUH,T1,CZX,T1,MU,A321
MU4762,09:30:00,12:06:00,90,SZX,T3,KHN,T1,MU,A320
MU4768,15:05:00,19:59:00,50,PVG,T2,CGO,T1,MU,A321
