flight_no,scheduled_departure,scheduled_arrival,fuel_infra_fee,dep_airport_code,dep_terminal,arr_airport_code,arr_terminal,airline_code,aircraft_model
CA8216,21:05:00,23:20:00,50,PEK,T3,WUH,T3,CA,A321
CA8223,10:15:00,12:10:00,50,LFQ,T1,PEK,T3,CA,B737
CA8224,21:20:00,23:05:00,50,LFQ,T1,WUH,T3,CA,B737
CA8225,14:00:00,16:00:00,50,WUH,T3,TSN,T2,CA,A320
CA8226,17:00:00,19:00:00,50,TSN,T2,WUH,T3,CA,A320
CA8227,19:40:00,21:30:00,50,WUH,T3,XMN,T4,CA,A320
CA8228,22:35:00,0:10:00,50,XMN,T4,WUH,T3,CA,A320
CA8229,20:15:00,22:20:00,50,WUH,T3,SWA,T1,CA,A320
CA8230,15:00:00,16:50:00,50,SWA,T1,WUH,T3,CA,A321
CA8233,7:45:00,10:05:00,50,WUH,T3,SZX,T3,CA,B737
CA8234,11:10:00,13:05:00,50,SZX,T3,WUH,T3,CA,A321
CA8239,19:40:00,21:35:00,50,WUH,T3,ZUH,T1,CA,A320
CA8240,22:25:00,0:05:00,50,ZUH,T1,WUH,T3,CA,A321
CA8241,17:00:00,19:15:00,50,WUH,T3,TAO,T1,CA,B737
CA8242,20:15:00,22:10:00,50,TAO,T1,WUH,T3,CA,A321
CA8243,19:10:00,20:50:00,50,WUH,T3,KWE,T3,CA,A319
CA8244,21:50:00,23:55:00,50,KWE,T3,WUH,T3,CA,A320
CA8247,8:05:00,10:45:00,50,WUH,T3,SHE,T3,CA,A320
CA8248,11:45:00,14:30:00,50,SHE,T3,WUH,T3,CA,ARJ21
CA8255,8:05:00,10:10:00,50,WUH,T3,HET,T1,CA,A320
CA8256,11:00:00,13:00:00,50,HET,T1,WUH,T3,CA,A320
CA8257,14:05:00,16:05:00,50,WUH,T3,HUZ,T1,CA,A320
CA8258,16:50:00,18:40:00,50,HUZ,T1,WUH,T3,CA,ARJ21
CA8261,7:40:00,9:50:00,50,WUH,T3,CTU,T2,CA,A320
CA8262,10:55:00,12:45:00,50,CTU,T2,WUH,T3,CA,B738
CA8265,13:45:00,16:00:00,50,WUH,T3,CTU,T2,CA,A320
CA8266,17:05:00,18:50:00,50,CTU,T2,WUH,T3,CA,B737
CA8269,18:00:00,20:05:00,50,WUH,T3,CTU,T2,CA,B738
CA8270,21:15:00,23:00:00,50,CTU,T2,WUH,T3,CA,A320
CA8275,14:20:00,16:20:00,50,WUH,T3,BAV,T1,CA,A320
CA8276,17:05:00,19:15:00,50,BAV,T1,WUH,T3,CA,B738
CA8283,12:25:00,14:55:00,50,WUH,T3,XNN,T3,CA,A320
CA8284,15:45:00,18:10:00,50,XNN,T3,WUH,T3,CA,B737
CA8285,8:50:00,12:05:00,50,WUH,T3,CGQ,T2,CA,A333
CA8286,13:05:00,16:25:00,50,CGQ,T2,WUH,T3,CA,A321
CA8291,8:00:00,10:00:00,50,WUH,T3,TFU,T2,CA,A320
CA8292,11:05:00,13:00:00,50,TFU,T2,WUH,T3,CA,A320
CA8293,14:00:00,15:55:00,50,WUH,T3,TFU,T2,CA,A321
CA8294,17:05:00,18:40:00,50,TFU,T2,WUH,T3,CA,A319
CA8295,19:55:00,22:00:00,50,WUH,T3,TFU,T2,CA,B738
CA8296,9:35:00,11:25:00,50,TFU,T2,WUH,T3,CA,A320
CA8297,17:25:00,19:00:00,50,WUH,T3,NGB,T2,CA,A321
CA8298,20:55:00,23:00:00,50,NGB,T2,WUH,T3,CA,A320
CA8301,7:00:00,9:55:00,50,PVG,T2,HRB,T2,CA,A320
CA8302,10:55:00,13:55:00,50,HRB,T1,PVG,T2,CA,A321
CA8303,6:45:00,9:55:00,50,PVG,T2,KWE,T3,CA,B738
CA8304,10:55:00,13:30:00,50,KWE,T3,PVG,T2,CA,A321
CA8305,9:00:00,11:30:00,50,WNZ,T2,ZHA,T1,CA,B737
CA8306,12:20:00,14:30:00,50,ZHA,T1,WNZ,T2,CA,B738
CA8309,7:05:00,9:30:00,50,PVG,T2,HUZ,T1,CA,A319
CA8310,10:15:00,12:25:00,50,HUZ,T1,PVG,T2,CA,A319
CA8313,14:30:00,17:50:00,50,PKX,T1,NNG,T2,CA,A320
CA8314,18:40:00,21:55:00,50,NNG,T2,PKX,T1,CA,A321
CA8315,17:25:00,20:00:00,50,PVG,T2,SHE,T1,CA,A321
CA8316,21:00:00,23:40:00,50,SHE,T3,PVG,T2,CA,B738
CA8321,10:40:00,12:50:00,50,PKX,T1,PVG,T2,CA,ARJ21
CA8322,6:55:00,9:25:00,50,PVG,T2,PKX,T1,CA,A320
CA8325,8:30:00,11:00:00,50,PVG,T2,XIY,T2,CA,A320
CA8326,12:30:00,14:50:00,50,XIY,T2,PVG,T2,CA,A321
CA8327,8:20:00,10:25:00,50,PVG,T2,CAN,T3,CA,B738
CA8328,11:45:00,14:10:00,50,CAN,T3,PVG,T2,CA,B737
CA8329,15:30:00,18:40:00,50,PVG,T2,JMU,T1,CA,A333
CA8331,13:15:00,15:20:00,50,PEK,T3,PVG,T2,CA,B738
CA8332,9:40:00,11:55:00,50,PVG,T2,PEK,T3,CA,B738
CA8333,17:30:00,18:40:00,50,HET,T1,XIL,T1,CA,ARJ21
CA8334,21:25:00,23:45:00,50,HET,T1,PVG,T2,CA,B737
CA8337,18:15:00,20:10:00,50,HGH,T4,SWA,T1,CA,A321
CA8338,20:55:00,22:55:00,50,SWA,T1,HGH,T4,CA,A320
CA8341,22:00:00,23:45:00,50,PKX,T1,PVG,T2,CA,A320
CA8342,18:50:00,20:55:00,50,PVG,T2,PKX,T1,CA,A320
CA8343,15:15:00,17:55:00,50,PVG,T2,XIY,T2,CA,B738
CA8344,19:10:00,22:00:00,50,XIY,T2,PVG,T2,CA,B738
CA8345,10:35:00,12:20:00,50,HET,T1,HLH,T1,CA,B737
CA8346,15:45:00,18:10:00,50,HET,T1,HGH,T4,CA,A321
CA8347,16:05:00,18:20:00,50,PVG,T2,CAN,T3,CA,A321
CA8349,8:15:00,10:35:00,50,HGH,T4,CAN,T3,CA,A321
CA8350,12:00:00,14:15:00,50,CAN,T3,HGH,T4,CA,B738
CA8351,8:55:00,11:10:00,50,HGH,T4,ZUH,T1,CA,A320
CA8352,12:00:00,13:55:00,50,ZUH,T1,HGH,T4,CA,A320
CA8359,7:40:00,10:10:00,50,HGH,T4,DSN,T1,CA,B738
CA8360,11:30:00,13:50:00,50,DSN,T1,HGH,T4,CA,B737
CA8362,12:00:00,14:20:00,50,JUZ,T1,PKX,T1,CA,B738
CA8365,18:45:00,21:00:00,50,PKX,T1,YIW,T1,CA,ARJ21
CA8366,21:45:00,23:40:00,50,YIW,T1,PKX,T1,CA,A319
CA8367,7:55:00,10:20:00,50,HGH,T4,PKX,T1,CA,B738
CA8368,21:45:00,0:10:00,50,PKX,T1,HGH,T4,CA,A320
CA8375,18:45:00,21:15:00,50,PKX,T1,LHW,T3,CA,B738
CA8376,9:00:00,11:20:00,50,LHW,T3,PKX,T1,CA,A321
CA8377,8:10:00,10:40:00,50,WNZ,T2,PKX,T1,CA,A321
CA8378,12:15:00,14:45:00,50,PKX,T1,WNZ,T2,CA,A320
CA8379,10:55:00,13:20:00,50,PKX,T1,KHN,T2,CA,B737
CA8380,14:10:00,16:20:00,50,KHN,T2,PKX,T1,CA,B738
CA8387,18:20:00,20:40:00,50,PKX,T1,NGB,T2,CA,A319
CA8388,8:20:00,10:40:00,50,NGB,T2,PKX,T1,CA,B737
CA8389,12:55:00,15:55:00,50,PKX,T1,KWL,T2,CA,B738
CA8390,16:40:00,19:35:00,50,KWL,T2,PKX,T1,CA,A320
CA8391,17:55:00,19:20:00,50,PKX,T1,WEH,T1,CA,B738
CA8392,20:05:00,21:35:00,50,WEH,T1,PKX,T1,CA,A319
CA8393,15:50:00,19:05:00,50,CAN,T3,PKX,T1,CA,A333
CA8397,7:40:00,9:45:00,50,PKX,T1,KHN,T2,CA,B738
CA8398,10:45:00,13:00:00,50,KHN,T2,PKX,T1,CA,A321
CA8503,9:45:00,12:15:00,50,HGH,T4,XIY,T2,CA,A319
CA8504,20:50:00,23:45:00,50,XIY,T2,HGH,T4,CA,ARJ21
CA8509,17:10:00,20:15:00,50,HGH,T4,XNN,T3,CA,A321
CA8517,9:35:00,13:05:00,50,HGH,T4,LJG,T1,CA,A333
CA8518,14:00:00,17:10:00,50,LJG,T1,HGH,T4,CA,A320
CA8521,16:55:00,20:05:00,50,WNZ,T2,TFU,T2,CA,A320
CA8522,21:15:00,23:55:00,50,TFU,T2,WNZ,T2,CA,B738
CA8529,17:05:00,19:45:00,50,WNZ,T2,XIY,T2,CA,A320
CA8530,13:20:00,16:00:00,50,XIY,T2,WNZ,T2,CA,B737
CA8531,16:30:00,19:00:00,50,WNZ,T2,TSN,T2,CA,A321
CA8532,12:00:00,14:20:00,50,TSN,T2,WNZ,T2,CA,A321
CA8533,15:30:00,17:55:00,50,HGH,T4,XIY,T2,CA,A320
CA8534,19:05:00,21:40:00,50,XIY,T2,HGH,T4,CA,A320
CA8537,14:55:00,18:35:00,50,PVG,T2,KMG,T1,CA,B738
CA8538,19:40:00,22:45:00,50,KMG,T1,PVG,T2,CA,A321
CA8539,9:10:00,12:30:00,50,HGH,T4,XNN,T3,CA,B738
CA8540,13:40:00,16:50:00,50,XNN,T3,HGH,T4,CA,A321
CA8541,7:35:00,10:40:00,50,PVG,T2,TFU,T2,CA,A333
CA8542,11:45:00,14:45:00,50,TFU,T2,PVG,T2,CA,B738
CA8543,8:55:00,11:50:00,50,PVG,T2,CKG,T3,CA,A321
CA8544,13:10:00,15:30:00,50,CKG,T3,PVG,T2,CA,B738
CA8549,15:20:00,18:50:00,50,WNZ,T2,LHW,T3,CA,A321
CA8550,19:40:00,22:55:00,50,LHW,T3,WNZ,T2,CA,B738
CA8551,8:30:00,10:45:00,50,WNZ,T2,CAN,T3,CA,B737
CA8552,11:55:00,13:50:00,50,CAN,T3,WNZ,T2,CA,ARJ21
CA8553,8:00:00,10:35:00,50,WNZ,T2,CKG,T3,CA,B737
CA8554,11:50:00,14:25:00,50,CKG,T3,WNZ,T2,CA,B738
CA8557,8:15:00,11:25:00,50,PVG,T2,CTU,T2,CA,A321
CA8558,12:40:00,15:45:00,50,CTU,T2,PVG,T2,CA,B738
CA8560,13:00:00,16:20:00,50,LJG,T1,PVG,T2,CA,A333
CA8563,13:15:00,15:45:00,50,XNN,T3,URC,T1,CA,A320
CA8564,16:50:00,19:20:00,50,URC,T1,XNN,T1,CA,A320
CA8565,20:30:00,23:05:00,50,PVG,T2,CAN,T3,CA,B737
CA8566,7:40:00,9:55:00,50,CAN,T3,PVG,T2,CA,A321
CA8567,9:25:00,11:00:00,50,PVG,T2,WNZ,T2,CA,A321
CA8568,18:45:00,20:05:00,50,WNZ,T2,PVG,T2,CA,A319
CA8571,16:00:00,18:50:00,50,WNZ,T2,KWE,T3,CA,A320
CA8572,12:20:00,14:55:00,50,KWE,T3,WNZ,T2,CA,A321
CA8573,15:50:00,19:00:00,50,PVG,T2,HAK,T1,CA,A321
CA8574,20:00:00,22:45:00,50,HAK,T1,PVG,T2,CA,B738
CA8577,14:50:00,17:30:00,50,WNZ,T2,XIY,T2,CA,A319
CA8578,18:35:00,21:20:00,50,XIY,T2,WNZ,T2,CA,A320
CA8579,16:05:00,18:20:00,50,PVG,T2,SZX,T3,CA,B738
CA8580,19:35:00,22:05:00,50,SZX,T3,PVG,T2,CA,A320
CA8581,9:25:00,12:00:00,50,PVG,T2,CAN,T3,CA,A321
CA8582,13:10:00,15:40:00,50,CAN,T3,PVG,T2,CA,B737
CA8587,17:45:00,20:50:00,50,PVG,T2,DQA,T1,CA,A321
CA8589,7:45:00,9:45:00,50,HGH,T4,YNT,T2,CA,B737
CA8590,10:45:00,12:40:00,50,YNT,T2,HGH,T4,CA,B737
CA8591,15:30:00,18:55:00,50,PVG,T2,CTU,T2,CA,A333
CA8592,20:15:00,22:40:00,50,CTU,T2,PVG,T2,CA,A321
CA8593,16:35:00,19:40:00,50,PVG,T2,CTU,T2,CA,A333
CA8595,12:00:00,14:45:00,50,WNZ,T2,NAO,T1,CA,B737
CA8596,15:40:00,17:55:00,50,NAO,T1,WNZ,T2,CA,A320
CA8597,15:50:00,18:40:00,50,WNZ,T2,TYN,T1,CA,B737
CA8601,14:00:00,15:50:00,50,PKX,T1,NTG,T1,CA,B738
CA8602,16:35:00,18:30:00,50,NTG,T1,PKX,T1,CA,B737
CA8606,15:55:00,18:10:00,50,BZX,T1,PKX,T1,CA,A321
CA8607,12:55:00,15:00:00,50,PKX,T1,WUA,T1,CA,A321
CA8608,15:45:00,17:35:00,50,WUA,T1,PKX,T1,CA,B737
CA8609,13:55:00,16:30:00,50,PKX,T1,DYG,T1,CA,B738
CA8610,17:15:00,19:40:00,50,DYG,T1,PKX,T1,CA,B737
CA8611,21:05:00,23:35:00,50,PKX,T1,CSX,T1,CA,A319
CA8612,10:15:00,12:40:00,50,CSX,T1,PKX,T1,CA,B737
CA8613,12:40:00,14:15:00,50,PKX,T1,YNZ,T1,CA,B738
CA8614,15:10:00,17:00:00,50,YNZ,T1,PKX,T1,CA,A321
CA8617,10:55:00,14:15:00,50,PKX,T1,SWA,T1,CA,A321
CA8618,6:55:00,9:50:00,50,SWA,T1,PKX,T1,CA,B737
CA8621,6:45:00,8:00:00,50,PKX,T1,XIL,T1,CA,A319
CA8622,8:45:00,9:55:00,50,XIL,T1,PKX,T1,CA,A321
CA8629,17:00:00,20:25:00,50,PKX,T1,ZUH,T1,CA,B738
CA8633,13:20:00,15:50:00,50,PKX,T1,MIG,T2,CA,B737
CA8641,13:45:00,15:10:00,50,PKX,T1,WEH,T1,CA,ARJ21
CA8642,15:55:00,17:25:00,50,WEH,T1,PKX,T1,CA,A320
CA8643,20:15:00,21:55:00,50,PKX,T1,YTY,T1,CA,B738
CA8644,22:40:00,0:25:00,50,YTY,T1,PKX,T1,CA,A320
CA8647,17:25:00,21:05:00,50,PKX,T1,KMG,T1,CA,A320
CA8649,11:55:00,15:25:00,50,PKX,T1,BHY,T1,CA,A321
CA8650,16:10:00,19:45:00,50,BHY,T1,PKX,T1,CA,A321
CA8659,15:00:00,17:00:00,50,PKX,T1,NDG,T1,CA,B738
CA8660,17:45:00,19:55:00,50,NDG,T1,PKX,T1,CA,A319
CA8661,7:40:00,9:50:00,50,PKX,T1,JDZ,T1,CA,B738
CA8662,10:35:00,12:45:00,50,JDZ,T1,PKX,T1,CA,A320
CA8663,10:55:00,13:15:00,50,PKX,T1,YIH,T1,CA,B738
CA8664,14:00:00,16:15:00,50,YIH,T1,PKX,T1,CA,B737
CA8669,19:40:00,21:30:00,50,PKX,T1,SHE,T3,CA,A319
CA867,18:30:00,22:15:00,50,PEK,T3,SZX,T3,CA,B738
CA8670,9:30:00,11:15:00,50,SHE,T3,PKX,T1,CA,A320
CA8675,16:55:00,20:00:00,50,KWE,T3,PKX,T1,CA,A321
CA8676,21:20:00,0:30:00,50,PKX,T1,KWE,T3,CA,A333
CA8677,14:55:00,17:40:00,50,CKG,T3,PKX,T1,CA,B738
CA8678,19:00:00,21:50:00,50,PKX,T1,CKG,T3,CA,A321
CA8681,17:15:00,19:25:00,50,PKX,T1,JMU,T1,CA,A320
CA8682,20:10:00,22:40:00,50,JMU,T1,PKX,T1,CA,B737
CA8689,11:40:00,13:25:00,50,PKX,T1,TGO,T1,CA,A320
CA8690,14:10:00,15:55:00,50,TGO,T1,PKX,T1,CA,A320
CA8691,8:25:00,11:25:00,50,CAN,T3,PKX,T1,CA,A333
CA8692,13:55:00,17:25:00,50,PKX,T1,CAN,T3,CA,A333
CA8693,8:15:00,11:25:00,50,SZX,T3,PKX,T1,CA,A333
CA8694,15:00:00,18:25:00,50,PKX,T1,SZX,T3,CA,A321
CA8701,13:25:00,15:40:00,50,CGQ,T2,TNA,T1,CA,A320
CA8702,10:30:00,12:35:00,50,TNA,T1,CGQ,T2,CA,B737
CA8703,15:20:00,17:50:00,50,TNA,T1,KWL,T2,CA,B738
CA8704,18:35:00,21:15:00,50,KWL,T1,TNA,T1,CA,A320
CA8705,7:30:00,9:40:00,50,TNA,T1,HRB,T2,CA,A319
CA8706,10:40:00,13:00:00,50,HRB,T2,TNA,T1,CA,A321
CA8707,14:40:00,16:55:00,50,HRB,T2,TNA,T1,CA,A321
CA8708,11:35:00,13:40:00,50,TNA,T1,HRB,T2,CA,A321
CA8709,12:50:00,14:35:00,50,TNA,T1,XIY,T2,CA,B738
CA8710,14:50:00,17:00:00,50,XIY,T2,TNA,T1,CA,A321
CA8719,8:15:00,10:25:00,50,TNA,T1,CSX,T1,CA,A320
CA8720,11:25:00,13:30:00,50,CSX,T1,TNA,T1,CA,A321
CA8725,7:25:00,8:50:00,50,TNA,T1,DLC,T1,CA,A320
CA8726,21:55:00,23:15:00,50,DLC,T1,TNA,T1,CA,A320
CA8771,11:30:00,14:45:00,50,TNA,T1,HAK,T1,CA,B738
CA8772,15:45:00,18:50:00,50,HAK,T1,TNA,T1,CA,A320
CA8776,13:20:00,16:50:00,50,SYX,T2,TNA,T1,CA,A333
CA8777,6:40:00,9:40:00,50,TNA,T1,KMG,T1,CA,B738
CA8778,10:45:00,13:50:00,50,KMG,T1,TNA,T1,CA,A333
CA8785,15:00:00,17:25:00,50,TNA,T1,CKG,T3,CA,B738
CA8786,18:30:00,20:50:00,50,CKG,T3,TNA,T1,CA,A321
CA8793,16:20:00,17:20:00,50,TAO,T1,DLC,T1,CA,ARJ21
CA8794,18:20:00,19:25:00,50,DLC,T1,TAO,T1,CA,E190
CA8795,18:10:00,21:15:00,50,TAO,T1,CKG,T3,CA,A321
CA8815,6:55:00,8:35:00,50,URC,T2,KHG,T2,CA,B738
CA8902,20:00:00,21:10:00,50,PEK,T3,DLC,T1,CA,B737
CA8903,9:00:00,10:20:00,50,DLC,T1,PEK,T3,CA,B738
CA8928,21:25:00,0:15:00,50,CTU,T2,DLC,T1,CA,ARJ21
CA8937,10:45:00,12:50:00,50,WDS,T1,KMG,T1,CA,A319
CA8938,13:55:00,16:20:00,50,KMG,T1,WDS,T1,CA,A321
CA9002,16:50:00,17:45:00,50,ENY,T1,XIY,T3,CA,A320
CA9003,18:45:00,20:35:00,50,TFU,T2,JHG,T1,CA,A320
CA9004,21:25:00,23:15:00,50,JHG,T1,TFU,T2,CA,B737
CA9005,16:45:00,18:10:00,50,ENY,T1,CGO,T2,CA,A320
CA9006,21:15:00,22:50:00,50,ENY,T1,CKG,T3,CA,B737
CA9007,21:15:00,22:30:00,50,HET,T1,CIF,T1,CA,A320
CA9008,22:05:00,0:35:00,50,HET,T1,TFU,T2,CA,A321
CA9009,7:05:00,9:35:00,50,TFU,T2,LIJ,T1,CA,B737
CA9011,13:30:00,15:45:00,50,CKG,T3,JUZ,T1,CA,A320
CA9012,16:50:00,19:10:00,50,JUZ,T1,CKG,T3,CA,A320
CA9013,9:20:00,11:25:00,50,ENY,T1,SHE,T3,CA,B738
CA9014,16:00:00,17:30:00,50,ENY,T1,CKG,T3,CA,A320
CA9016,16:20:00,17:35:00,50,HDG,T1,HET,T1,CA,E190
CA9019,10:20:00,11:40:00,50,LZH,T1,BAR,T1,CA,ARJ21
CA9020,14:20:00,15:40:00,50,LZH,T1,CKG,T3,CA,A319
CA9021,9:40:00,12:10:00,50,LHW,T3,HMI,T1,CA,A319
CA9022,23:05:00,1:00:00,50,LHW,T3,CKG,T3,CA,B738
CA9023,14:40:00,15:30:00,50,QSZ,T1,KHG,T1,CA,A320
CA9024,9:35:00,11:10:00,50,QSZ,T1,KRL,T1,CA,A320
CA9026,15:35:00,16:45:00,50,UYN,T1,XIY,T3,CA,ARJ21
CA9027,9:10:00,10:20:00,50,CIH,T1,TSN,T2,CA,B737
CA9028,13:25:00,15:15:00,50,CIH,T1,CKG,T3,CA,A321
CA9029,10:30:00,11:55:00,50,JUH,T1,JJN,T1,CA,B738
CA9031,7:15:00,9:40:00,50,BAV,T1,HGH,T3,CA,A321
CA9032,10:50:00,13:35:00,50,HGH,T3,BAV,T1,CA,A321
CA9033,22:10:00,0:25:00,50,DLC,T1,JUZ,T1,CA,A321
CA9034,19:00:00,21:10:00,50,JUZ,T1,DLC,T1,CA,A321
CA9035,10:05:00,10:55:00,50,JGN,T2,DNH,T1,CA,A320
CA9037,16:05:00,18:15:00,50,XIY,T3,JUZ,T1,CA,A321
CA9038,22:00:00,0:30:00,50,JUZ,T1,XIY,T3,CA,A320
CA9040,21:05:00,23:05:00,50,DSN,T1,CKG,T3,CA,A321
CA9041,8:45:00,10:45:00,50,SHS,T1,TSN,T2,CA,B738
CA9042,14:25:00,15:45:00,50,SHS,T1,KWE,T2,CA,B737
CA9045,9:15:00,12:10:00,50,CIH,T1,HAK,T1,CA,B738
CA9046,16:50:00,17:55:00,50,CIH,T1,HET,T1,CA,E190
CA9048,14:40:00,17:20:00,50,WEF,T1,CKG,T3,CA,B737
CA9049,20:40:00,21:50:00,50,KCA,T1,KHG,T1,CA,ARJ21
CA9050,22:30:00,23:15:00,50,KCA,T1,YIN,T1,CA,A319
CA9051,8:40:00,10:10:00,50,HZG,T1,INC,T1,CA,A321
CA9052,12:55:00,14:20:00,50,HZG,T1,KWE,T2,CA,A319
CA9055,16:50:00,18:30:00,50,XIL,T1,TNA,T1,CA,B737
CA9056,22:45:00,23:45:00,50,XIL,T1,HET,T1,CA,B738
CA9057,19:00:00,21:05:00,50,KWE,T2,JUZ,T1,CA,A321
CA9058,15:30:00,17:50:00,50,JUZ,T1,KWE,T2,CA,A319
CA9059,18:05:00,19:45:00,50,LYG,T1,WUH,T2,CA,A319
CA9065,15:40:00,18:05:00,50,JUZ,T1,HAK,T1,CA,A319
CA9068,15:10:00,17:10:00,50,NDG,T1,TSN,T2,CA,B738
CA9069,8:55:00,11:00:00,50,CIF,T1,NKG,T1,CA,A321
CA9070,12:10:00,14:10:00,50,NKG,T1,CIF,T1,CA,A320
CA9071,7:10:00,9:45:00,50,JUZ,T1,KMG,T1,CA,B738
CA9072,12:25:00,14:50:00,50,KMG,T1,JUZ,T1,CA,A321
CA9075,9:05:00,10:25:00,50,HDG,T1,DLC,T1,CA,B737
CA9076,13:40:00,15:35:00,50,HDG,T1,CKG,T3,CA,A320
CA9077,18:25:00,20:40:00,50,CKG,T3,YNZ,T1,CA,A319
CA9078,21:25:00,23:55:00,50,YNZ,T1,CKG,T3,CA,A319
CA9079,17:35:00,18:30:00,50,WEF,T1,DLC,T1,CA,E190
CA9081,10:10:00,11:55:00,50,CIH,T1,DLC,T1,CA,A321
CA9082,15:20:00,17:15:00,50,CIH,T1,TFU,T2,CA,A320
CA9083,14:55:00,15:50:00,50,KRY,T1,YIN,T1,CA,B738
CA9084,11:10:00,12:25:00,50,KRY,T1,KRL,T1,CA,A319
CA9085,17:15:00,18:00:00,50,DOY,T1,TSN,T2,CA,ARJ21
CA9086,19:05:00,20:10:00,50,TSN,T2,DOY,T1,CA,B738
CA9087,17:20:00,18:35:00,50,JNG,T1,DLC,T1,CA,B737
CA9088,21:40:00,23:55:00,50,JNG,T1,TFU,T2,CA,B737
CA9089,10:20:00,12:25:00,50,CKG,T3,BAV,T1,CA,A320
CA9090,7:00:00,9:10:00,50,BAV,T1,CKG,T3,CA,B738
CA9092,20:20:00,21:55:00,50,LFQ,T1,CKG,T3,CA,B738
CA9093,9:25:00,11:05:00,50,DSN,T1,CIF,T1,CA,B738
CA9099,17:50:00,19:55:00,50,CKG,T3,XUZ,T2,CA,B738
CA9100,20:40:00,22:55:00,50,XUZ,T2,CKG,T3,CA,A321
CA9101,13:30:00,15:35:00,50,CKG,T3,XUZ,T2,CA,A320
CA9102,15:30:00,17:45:00,50,XUZ,T2,CKG,T3,CA,B737
CA9103,9:50:00,10:55:00,50,SJW,T2,CDE,T1,CA,B738
CA9104,13:40:00,16:10:00,50,SJW,T2,TFU,T2,CA,A320
CA9105,18:40:00,21:10:00,50,BAV,T1,CSX,T2,CA,A319
CA9106,22:20:00,0:45:00,50,CSX,T2,BAV,T1,CA,B737
CA9108,15:35:00,17:00:00,50,CIF,T1,HET,T1,CA,A320
CA9109,8:50:00,11:20:00,50,UYN,T1,HRB,T2,CA,A320
CA9110,12:20:00,15:15:00,50,HRB,T2,UYN,T1,CA,A321
CA9111,7:00:00,9:10:00,50,CKG,T3,XUZ,T2,CA,B737
CA9112,9:55:00,12:20:00,50,XUZ,T2,CKG,T3,CA,B738
CA9113,17:25:00,19:15:00,50,XIL,T1,HRB,T2,CA,B738
CA9114,22:50:00,0:10:00,50,XIL,T1,BAV,T1,CA,A319
CA9118,12:25:00,13:35:00,50,TEN,T1,CKG,T3,CA,E190
CA9119,17:25:00,19:20:00,50,YIN,T1,HMI,T1,CA,A320
CA9120,16:25:00,18:00:00,50,YIN,T1,KHG,T1,CA,A320
CA9121,21:55:00,23:25:00,50,XUZ,T2,HSN,T1,CA,B738
CA9122,15:30:00,17:00:00,50,HSN,T1,XUZ,T2,CA,B738
CA9123,17:15:00,18:35:00,50,CSX,T2,MXZ,T1,CA,B738
CA9127,15:55:00,17:25:00,50,HSN,T1,LYG,T1,CA,A321
CA9128,17:30:00,18:55:00,50,LYG,T1,HSN,T1,CA,ARJ21
CA9131,15:15:00,17:30:00,50,CKG,T3,YTY,T1,CA,B738
CA9132,21:45:00,0:15:00,50,YTY,T1,CKG,T3,CA,ARJ21
CA9133,11:55:00,14:05:00,50,SJW,T2,NDG,T1,CA,B738
CA9134,13:30:00,16:00:00,50,SJW,T2,TFU,T2,CA,A320
CA9135,9:55:00,11:40:00,50,WUA,T1,CIF,T1,CA,A320
CA9140,13:30:00,14:40:00,50,TYN,T2,BAV,T1,CA,A319
CA9141,10:40:00,12:05:00,50,CGO,T2,DOY,T1,CA,A321
CA9142,15:10:00,17:00:00,50,CGO,T2,JUZ,T1,CA,B738
CA9143,17:15:00,19:00:00,50,WMT,T1,ZHA,T1,CA,A320
CA9144,23:45:00,0:45:00,50,WMT,T1,CKG,T3,CA,A320
CA9145,18:05:00,20:15:00,50,CKG,T3,KOW,T1,CA,B738
CA9146,20:40:00,22:50:00,50,KOW,T1,CKG,T3,CA,A320
CA9147,14:40:00,16:10:00,50,BAV,T1,CGO,T2,CA,A320
CA9148,22:10:00,23:45:00,50,CGO,T2,BAV,T1,CA,B737
CA9149,8:55:00,10:25:00,50,CKG,T3,SHS,T1,CA,A319
CA9150,14:05:00,16:05:00,50,HYN,T1,SHS,T1,CA,B738
CA918,16:20:00,18:35:00,50,HLD,T1,PEK,T3,CA,B737
CA9801,6:55:00,9:25:00,50,HGH,T4,CGQ,T2,CA,A320
CA9802,10:25:00,13:50:00,50,CGQ,T2,HGH,T4,CA,A333
CA9803,16:40:00,18:40:00,50,HGH,T4,SWA,T1,CA,A320
CA9805,14:55:00,17:25:00,50,HGH,T4,ZHA,T1,CA,A321
CA9806,18:45:00,21:05:00,50,ZHA,T1,HGH,T4,CA,A321
CA9809,15:05:00,17:45:00,50,HGH,T4,HAK,T1,CA,B738
FM1035,14:35:00,18:27:00,70,XIY,T1,YNT,T3,FM,B738
FM1037,23:30:00,1:22:00,90,TFU,T1,HET,T2,FM,A319
FM1050,7:40:00,8:55:00,60,HUZ,T3,HFE,T2,FM,C919
FM1078,22:15:00,2:06:00,70,PEK,T2,CGO,T1,FM,ARJ21
FM1152,13:05:00,17:14:00,50,PVG,T2,TAO,T1,FM,ARJ21
FM1158,18:50:00,23:45:00,90,CTU,T1,PKX,T2,FM,B738
FM1168,21:30:00,1:29:00,70,PEK,T3,NTG,T2,FM,ARJ21
FM1189,14:25:00,16:49:00,70,XIY,T3,SHA,T1,FM,A320
FM1198,20:15:00,22:16:00,90,TFU,T3,ZUH,T1,FM,A321
