flight_no,scheduled_departure,scheduled_arrival,fuel_infra_fee,dep_airport_code,dep_terminal,arr_airport_code,arr_terminal,airline_code,aircraft_model
CA1434,13:55:00,16:55:00,50.0,KWE,T3,PEK,T3,CA,A333
CA1435,17:00:00,19:55:00,50.0,PEK,T3,CKG,T3,CA,B737
CA1436,21:25:00,23:45:00,50.0,CKG,T3,PEK,T3,CA,B737
CA1437,07:00:00,10:05:00,50.0,PEK,T3,CKG,T3,CA,A333
CA1438,16:00:00,18:30:00,50.0,CKG,T3,PEK,T3,CA,A321
CA1439,13:55:00,16:40:00,50.0,PEK,T3,CKG,T3,CA,B738
CA1441,06:30:00,10:20:00,50.0,PEK,T2,DLU,T1,CA,B738
CA1442,19:30:00,22:55:00,50.0,DLU,T1,PEK,T2,CA,A320
CA1445,10:25:00,14:15:00,50.0,PEK,T3,KMG,T1,CA,A321
CA1446,15:30:00,19:30:00,50.0,KMG,T1,PEK,T3,CA,A333
CA1447,17:30:00,21:15:00,50.0,PEK,T3,KMG,T1,CA,A333
CA1448,22:20:00,01:55:00,50.0,KMG,T1,PEK,T3,CA,A321
CA1449,19:00:00,21:45:00,50.0,PEK,T3,CKG,T3,CA,A321
CA1450,10:00:00,12:30:00,50.0,CKG,T3,PEK,T3,CA,B738
CA1453,07:30:00,10:10:00,50.0,PEK,T2,MIG,T2,CA,A320
CA1454,10:55:00,13:25:00,50.0,MIG,T2,PEK,T3,CA,B737
CA1455,18:30:00,21:00:00,50.0,PEK,T2,MIG,T2,CA,B738
CA1457,15:00:00,17:40:00,50.0,PEK,T3,GYS,T1,CA,B737
CA1458,18:25:00,20:55:00,50.0,GYS,T1,PEK,T3,CA,B737
CA1459,16:45:00,20:30:00,50.0,PEK,T2,LJG,T1,CA,B738
CA1460,21:15:00,00:55:00,50.0,LJG,T1,PEK,T2,CA,B738
CA1461,07:00:00,10:30:00,50.0,PEK,T3,KWE,T3,CA,A333
CA1462,11:45:00,14:40:00,50.0,KWE,T3,PEK,T3,CA,B737
CA1463,16:00:00,19:25:00,50.0,PEK,T3,KWE,T3,CA,A321
CA1469,07:00:00,10:50:00,50.0,PEK,T2,LJG,T1,CA,A320
CA1470,11:45:00,15:30:00,50.0,LJG,T1,PEK,T3,CA,A321
CA1475,07:45:00,11:35:00,50.0,PEK,T3,KMG,T1,CA,A321
CA1476,12:50:00,16:30:00,50.0,KMG,T1,PEK,T3,CA,B738
CA1483,12:40:00,15:50:00,50.0,PEK,T2,LZO,T1,CA,A321
CA1484,17:05:00,20:00:00,50.0,LZO,T1,PEK,T2,CA,B738
CA1485,11:40:00,15:50:00,50.0,PEK,T2,PZI,T1,CA,A320
CA1486,17:00:00,20:45:00,50.0,PZI,T1,PEK,T3,CA,B789
CA1491,08:15:00,11:25:00,50.0,PEK,T3,WMT,T1,CA,A321
CA1492,12:10:00,14:50:00,50.0,WMT,T1,PEK,T3,CA,B738
CA1495,16:15:00,19:15:00,50.0,PEK,T2,YBP,T1,CA,B738
CA1496,20:00:00,22:40:00,50.0,YBP,T1,PEK,T3,CA,A320
CA1497,14:20:00,17:45:00,50.0,PEK,T3,XIC,T1,CA,A321
CA1498,18:40:00,21:40:00,50.0,XIC,T1,PEK,T3,CA,A321
CA1499,14:25:00,18:30:00,50.0,PEK,T2,DLU,T1,CA,A333
CA1500,09:55:00,13:25:00,50.0,DLU,T1,PEK,T2,CA,B738
CA1501,08:30:00,10:55:00,50.0,PEK,T3,SHA,T2,CA,A320
CA1502,12:25:00,14:40:00,50.0,SHA,T2,PEK,T3,CA,B738
CA1505,09:15:00,11:55:00,50.0,PEK,T3,FOC,T1,CA,B738
CA1506,13:05:00,16:00:00,50.0,FOC,T1,PEK,T3,CA,B738
CA1507,07:30:00,10:00:00,50.0,PEK,T3,SHA,T2,CA,B738
CA1508,11:30:00,13:45:00,50.0,SHA,T2,PEK,T3,CA,A321
CA1509,17:45:00,20:05:00,50.0,PEK,T3,SHA,T2,CA,A321
CA1510,21:30:00,23:55:00,50.0,SHA,T2,PEK,T3,CA,B738
CA1511,12:25:00,14:50:00,50.0,PEK,T3,KHN,T2,CA,A320
CA1512,16:10:00,18:30:00,50.0,KHN,T2,PEK,T3,CA,A319
CA1513,15:05:00,17:05:00,50.0,PEK,T3,NTG,T1,CA,A320
CA1514,18:10:00,20:30:00,50.0,NTG,T1,PEK,T3,CA,A320
CA1515,16:00:00,18:10:00,50.0,PEK,T3,SHA,T2,CA,A321
CA1516,19:25:00,21:40:00,50.0,SHA,T2,PEK,T3,CA,A320
CA1517,13:30:00,16:00:00,50.0,PEK,T3,SHA,T2,CA,A319
CA1518,17:30:00,20:15:00,50.0,SHA,T2,PEK,T3,CA,A320
CA1519,09:30:00,11:55:00,50.0,PEK,T3,SHA,T2,CA,B738
CA1520,13:30:00,16:00:00,50.0,SHA,T2,PEK,T3,CA,B737
CA1521,14:30:00,17:00:00,50.0,PEK,T3,SHA,T2,CA,B738
CA1522,18:30:00,21:15:00,50.0,SHA,T2,PEK,T3,CA,B738
CA1523,10:40:00,13:15:00,50.0,PEK,T3,SHA,T2,CA,A320
CA1524,14:45:00,17:15:00,50.0,SHA,T2,PEK,T3,CA,A320
CA1525,20:20:00,21:45:00,50.0,PEK,T3,TAO,T1,CA,ARJ21
CA1532,13:55:00,16:15:00,50.0,SHA,T2,PEK,T3,CA,B738
CA1533,12:25:00,14:45:00,50.0,PEK,T3,SHA,T2,CA,B738
CA1534,16:35:00,19:15:00,50.0,SHA,T2,PEK,T3,CA,A319
CA1537,08:30:00,10:55:00,50.0,PEK,T3,KHN,T2,CA,B738
CA1538,11:55:00,14:25:00,50.0,KHN,T2,PEK,T3,CA,A319
CA1539,19:15:00,21:45:00,50.0,PEK,T3,WNZ,T2,CA,A320
CA1540,08:05:00,10:40:00,50.0,WNZ,T2,PEK,T3,CA,A319
CA1541,13:25:00,15:55:00,50.0,PEK,T3,NGB,T2,CA,B738
CA1542,17:30:00,20:15:00,50.0,NGB,T2,PEK,T3,CA,A321
CA1543,17:15:00,20:00:00,50.0,WNZ,T2,PEK,T3,CA,A320
CA1544,16:05:00,18:45:00,50.0,PEK,T3,WNZ,T2,CA,A320
CA1545,08:15:00,09:30:00,50.0,PEK,T3,YNT,T2,CA,A319
CA1546,10:20:00,11:40:00,50.0,YNT,T2,PEK,T3,CA,A319
CA1549,16:30:00,19:00:00,50.0,PEK,T3,SHA,T2,CA,A321
CA1550,20:25:00,22:50:00,50.0,SHA,T2,PEK,T3,CA,A320
CA1553,15:15:00,18:00:00,50.0,WNZ,T2,PEK,T3,CA,A319
CA1554,11:40:00,14:15:00,50.0,PEK,T3,WNZ,T2,CA,B737
CA1557,11:25:00,13:50:00,50.0,PEK,T3,SHA,T2,CA,A320
CA1558,15:25:00,17:45:00,50.0,SHA,T2,PEK,T3,CA,B737
CA1559,12:25:00,13:45:00,50.0,PEK,T3,YNT,T2,CA,A321
CA1560,14:35:00,16:00:00,50.0,YNT,T2,PEK,T3,CA,ARJ21
CA1561,14:15:00,16:05:00,50.0,PEK,T3,NKG,T1,CA,A320
CA1562,17:10:00,19:15:00,50.0,NKG,T1,PEK,T3,CA,A321
CA1563,19:30:00,21:50:00,50.0,PEK,T3,SHA,T2,CA,A321
CA1564,07:55:00,10:10:00,50.0,SHA,T2,PEK,T3,CA,B738
CA1565,18:30:00,20:55:00,50.0,PEK,T3,SHA,T2,CA,A320
CA1566,22:30:00,00:55:00,50.0,SHA,T2,PEK,T3,CA,A320
CA1567,09:00:00,11:25:00,50.0,PEK,T3,WNZ,T2,CA,A321
CA1568,12:40:00,15:25:00,50.0,WNZ,T2,PEK,T3,CA,B738
CA1571,18:15:00,19:35:00,50.0,PEK,T3,TAO,T1,CA,A321
CA1572,20:35:00,22:15:00,50.0,TAO,T1,PEK,T3,CA,A320
CA1574,19:45:00,22:25:00,50.0,WNZ,T2,PEK,T3,CA,B738
CA1575,09:00:00,10:30:00,50.0,PEK,T3,TAO,T1,CA,A320
CA1576,11:30:00,13:10:00,50.0,TAO,T1,PEK,T3,CA,A321
CA1577,17:10:00,19:30:00,50.0,PEK,T3,KHN,T2,CA,A320
CA1578,20:20:00,22:40:00,50.0,KHN,T2,PEK,T3,CA,A320
CA1581,18:30:00,20:50:00,50.0,PEK,T3,KHN,T2,CA,A320
CA1587,07:00:00,08:30:00,50.0,PEK,T2,WEH,T1,CA,A321
CA1588,09:15:00,10:40:00,50.0,WEH,T1,PEK,T2,CA,A319
CA1589,20:30:00,22:40:00,50.0,PEK,T3,SHA,T2,CA,A321
CA1590,08:55:00,11:10:00,50.0,SHA,T2,PEK,T3,CA,A321
CA1591,07:15:00,09:05:00,50.0,PEK,T2,YNZ,T1,CA,A321
CA1592,09:50:00,11:35:00,50.0,YNZ,T1,PEK,T2,CA,A321
CA1593,20:25:00,21:50:00,50.0,PEK,T3,YNT,T2,CA,B737
CA1594,22:40:00,23:55:00,50.0,YNT,T2,PEK,T3,CA,B737
CA1597,20:30:00,22:00:00,50.0,PEK,T2,WEH,T1,CA,A320
CA1598,22:50:00,00:15:00,50.0,WEH,T1,PEK,T2,CA,A320
CA1601,21:00:00,22:30:00,50.0,PEK,T3,SHE,T3,CA,B737
CA1602,09:05:00,10:40:00,50.0,SHE,T3,PEK,T3,CA,B738
CA1603,10:15:00,11:40:00,50.0,HRB,T2,JSJ,T1,CA,A320
CA1604,15:05:00,17:10:00,50.0,HRB,T2,PEK,T3,CA,B738
CA1605,09:45:00,11:00:00,50.0,PEK,T3,DLC,T1,CA,B738
CA1606,12:15:00,13:40:00,50.0,DLC,T1,PEK,T3,CA,B738
CA1607,14:30:00,16:30:00,50.0,PEK,T3,HRB,T2,CA,B738
CA1608,17:45:00,19:45:00,50.0,HRB,T2,PEK,T3,CA,A319
CA1609,07:15:00,09:10:00,50.0,PEK,T3,CGQ,T2,CA,A321
CA1610,10:00:00,11:55:00,50.0,CGQ,T2,PEK,T3,CA,A320
CA1611,17:25:00,19:30:00,50.0,PEK,T3,HRB,T2,CA,A320
CA1612,20:45:00,22:45:00,50.0,HRB,T2,PEK,T3,CA,ARJ21
CA1615,19:05:00,21:05:00,50.0,PEK,T3,YNJ,T1,CA,B737
CA1616,17:45:00,20:15:00,50.0,YNJ,T1,PEK,T3,CA,B738
CA1621,06:45:00,08:45:00,50.0,PEK,T3,HRB,T2,CA,B738
CA1623,11:55:00,14:15:00,50.0,PEK,T3,HRB,T2,CA,A320
CA1624,15:25:00,17:30:00,50.0,HRB,T2,PEK,T3,CA,B738
CA1627,09:55:00,12:00:00,50.0,PEK,T3,CGQ,T2,CA,ARJ21
CA1628,13:05:00,15:15:00,50.0,CGQ,T2,PEK,T3,CA,B737
CA1635,18:45:00,20:20:00,50.0,PEK,T3,SHE,T3,CA,ARJ21
CA1636,21:20:00,23:05:00,50.0,SHE,T3,PEK,T3,CA,A320
CA1639,20:15:00,22:10:00,50.0,PEK,T3,HRB,T2,CA,B737
CA1640,08:30:00,10:35:00,50.0,HRB,T2,PEK,T3,CA,A320
CA1641,19:15:00,21:15:00,50.0,PEK,T3,HRB,T2,CA,A319
CA1642,22:20:00,00:25:00,50.0,HRB,T2,PEK,T3,CA,B738
CA1643,08:15:00,10:15:00,50.0,PEK,T3,HRB,T2,CA,B738
CA1644,11:25:00,13:35:00,50.0,HRB,T2,PEK,T3,CA,A319
CA1647,19:30:00,21:15:00,50.0,PEK,T3,CGQ,T2,CA,A320
CA1648,22:05:00,23:55:00,50.0,CGQ,T2,PEK,T3,CA,B737
CA1649,12:55:00,14:55:00,50.0,PEK,T3,CGQ,T2,CA,ARJ21
CA1650,16:15:00,18:15:00,50.0,CGQ,T2,PEK,T3,CA,B738
CA1651,08:20:00,10:00:00,50.0,PEK,T3,SHE,T3,CA,B738
CA1652,11:00:00,12:40:00,50.0,SHE,T3,PEK,T3,CA,B737
CA1687,12:40:00,15:00:00,50.0,PEK,T2,DQA,T1,CA,A321
CA1688,16:45:00,18:55:00,50.0,DQA,T1,PEK,T2,CA,A320
CA1690,15:05:00,17:10:00,50.0,HRB,T2,PEK,T3,CA,B737
CA1691,06:20:00,08:30:00,50.0,PEK,T3,JMU,T1,CA,A321
CA1692,09:15:00,11:40:00,50.0,JMU,T1,PEK,T3,CA,B738
CA1697,07:15:00,09:20:00,50.0,PEK,T2,DQA,T1,CA,A319
CA1698,10:35:00,12:40:00,50.0,DQA,T1,PEK,T2,CA,B738
CA1701,07:00:00,09:20:00,50.0,HGH,T4,PEK,T3,CA,A320
CA1703,08:00:00,10:10:00,50.0,HGH,T4,PEK,T3,CA,B737
CA1704,07:30:00,09:45:00,50.0,PEK,T3,HGH,T4,CA,A321
CA1705,09:00:00,11:20:00,50.0,HGH,T4,PEK,T3,CA,ARJ21
CA1706,08:30:00,10:45:00,50.0,PEK,T3,HGH,T4,CA,B738
CA1707,10:00:00,12:15:00,50.0,HGH,T4,PEK,T3,CA,A320
CA1708,09:30:00,11:45:00,50.0,PEK,T3,HGH,T4,CA,B738
CA1709,11:00:00,13:20:00,50.0,HGH,T4,PEK,T3,CA,A319
CA1710,10:25:00,12:45:00,50.0,PEK,T3,HGH,T4,CA,A321
CA1711,12:00:00,14:20:00,50.0,HGH,T4,PEK,T3,CA,A321
CA1712,11:30:00,13:45:00,50.0,PEK,T3,HGH,T4,CA,A319
CA1713,13:00:00,15:25:00,50.0,HGH,T4,PEK,T3,CA,A321
CA1714,12:25:00,14:45:00,50.0,PEK,T3,HGH,T4,CA,A321
CA1715,14:00:00,16:25:00,50.0,HGH,T4,PEK,T3,CA,A319
CA1716,13:30:00,15:55:00,50.0,PEK,T3,HGH,T4,CA,A321
CA1717,15:00:00,17:20:00,50.0,HGH,T4,PEK,T3,CA,B737
CA1718,14:25:00,16:45:00,50.0,PEK,T3,HGH,T4,CA,A319
CA1719,16:00:00,18:25:00,50.0,HGH,T4,PEK,T3,CA,B738
CA1720,15:30:00,18:00:00,50.0,PEK,T3,HGH,T4,CA,B737
CA1721,17:00:00,19:25:00,50.0,HGH,T4,PEK,T3,CA,ARJ21
CA1722,16:30:00,18:45:00,50.0,PEK,T3,HGH,T4,CA,B738
CA1723,18:00:00,20:30:00,50.0,HGH,T4,PEK,T3,CA,A319
CA1724,17:30:00,19:45:00,50.0,PEK,T3,HGH,T4,CA,A319
CA1725,19:00:00,21:10:00,50.0,HGH,T4,PEK,T3,CA,A320
CA1726,18:30:00,20:45:00,50.0,PEK,T3,HGH,T4,CA,B737
CA1727,20:00:00,22:25:00,50.0,HGH,T4,PEK,T3,CA,B738
CA1729,21:00:00,23:30:00,50.0,HGH,T4,PEK,T3,CA,A321
CA1730,20:30:00,23:00:00,50.0,PEK,T3,HGH,T4,CA,A321
CA1732,21:35:00,00:05:00,50.0,PEK,T3,HGH,T4,CA,ARJ21
CA1733,14:10:00,16:30:00,50.0,HGH,T4,SZX,T3,CA,B738
CA1734,17:50:00,20:05:00,50.0,SZX,T3,HGH,T4,CA,A320
CA1735,19:00:00,21:10:00,50.0,HGH,T4,SZX,T3,CA,A320
CA1736,22:15:00,00:15:00,50.0,SZX,T3,HGH,T4,CA,A320
CA1737,07:30:00,09:40:00,50.0,HGH,T4,SZX,T3,CA,A320
CA1738,10:55:00,12:55:00,50.0,SZX,T3,HGH,T4,CA,A320
CA1739,17:00:00,20:00:00,50.0,HGH,T4,CTU,T2,CA,A333
CA1740,21:25:00,00:10:00,50.0,CTU,T2,HGH,T4,CA,B738
CA1741,07:40:00,10:40:00,50.0,HGH,T4,CTU,T2,CA,A321
CA1742,11:55:00,14:25:00,50.0,CTU,T2,HGH,T4,CA,B738
CA1743,16:00:00,19:15:00,50.0,HGH,T4,CTU,T2,CA,A320
CA1744,20:30:00,23:15:00,50.0,CTU,T2,HGH,T4,CA,A321
CA1745,13:00:00,16:15:00,50.0,HGH,T4,CTU,T2,CA,B738
CA1746,17:30:00,20:15:00,50.0,CTU,T2,HGH,T4,CA,B738
CA1747,08:55:00,11:55:00,50.0,HGH,T4,CTU,T2,CA,A333
CA1748,13:15:00,15:45:00,50.0,CTU,T2,HGH,T4,CA,A320
CA1749,15:00:00,18:10:00,50.0,HGH,T4,CTU,T2,CA,A333
CA1750,19:40:00,22:40:00,50.0,CTU,T2,HGH,T4,CA,B738
CA1751,07:35:00,10:35:00,50.0,HGH,T4,KMG,T1,CA,B738
CA1752,11:50:00,15:00:00,50.0,KMG,T1,HGH,T4,CA,B738
CA1753,16:10:00,19:15:00,50.0,HGH,T4,KMG,T1,CA,A321
CA1754,20:45:00,23:55:00,50.0,KMG,T1,HGH,T4,CA,B789
CA1759,07:30:00,09:55:00,50.0,HGH,T4,CKG,T3,CA,A319
CA1760,11:25:00,13:55:00,50.0,CKG,T3,HGH,T4,CA,B738
CA1761,16:15:00,19:00:00,50.0,HGH,T4,CKG,T3,CA,B738
CA1762,20:20:00,22:45:00,50.0,CKG,T3,HGH,T4,CA,B737
CA1771,08:30:00,11:00:00,50.0,HGH,T4,TSN,T2,CA,B738
CA1772,20:00:00,22:05:00,50.0,TSN,T2,HGH,T4,CA,B738
CA1773,06:30:00,09:25:00,50.0,HGH,T4,GYS,T1,CA,A320
CA1774,11:15:00,13:55:00,50.0,GYS,T1,HGH,T4,CA,B738
CA1779,08:30:00,11:20:00,50.0,HGH,T4,KWE,T3,CA,A319
CA1780,19:55:00,22:25:00,50.0,KWE,T3,HGH,T4,CA,A320
CA1781,10:55:00,15:15:00,50.0,YCU,T1,URC,T1,CA,B738
CA1782,16:15:00,20:05:00,50.0,URC,T1,YCU,T1,CA,A321
CA1783,06:35:00,09:10:00,50.0,HGH,T4,ZHA,T1,CA,A321
CA1784,10:55:00,13:15:00,50.0,ZHA,T1,HGH,T4,CA,B738
CA1787,09:10:00,11:05:00,50.0,WEH,T1,HRB,T2,CA,A321
CA1788,15:00:00,17:00:00,50.0,WEH,T1,HGH,T4,CA,ARJ21
CA1789,07:15:00,09:20:00,50.0,HGH,T4,CAN,T3,CA,B737
CA1790,10:35:00,12:45:00,50.0,CAN,T3,HGH,T4,CA,ARJ21
CA1793,14:05:00,16:15:00,50.0,HGH,T4,CAN,T3,CA,B738
CA1794,17:30:00,19:55:00,50.0,CAN,T3,HGH,T4,CA,B738
CA1795,15:15:00,17:40:00,50.0,HGH,T4,CAN,T3,CA,A320
CA1796,18:55:00,21:00:00,50.0,CAN,T3,HGH,T4,CA,A320
CA1797,21:20:00,23:20:00,50.0,HGH,T4,CAN,T3,CA,B737
CA1798,09:10:00,11:45:00,50.0,CAN,T3,HGH,T4,CA,A320
CA1801,20:20:00,23:10:00,50.0,PEK,T3,XMN,T4,CA,ARJ21
CA1802,07:30:00,10:25:00,50.0,XMN,T4,PEK,T3,CA,A320
CA1805,08:00:00,10:40:00,50.0,PEK,T3,JGS,T1,CA,B737
CA1807,18:00:00,20:45:00,50.0,PEK,T3,FOC,T1,CA,A320
CA1808,08:35:00,11:15:00,50.0,FOC,T1,PEK,T3,CA,B738
CA1809,09:30:00,12:25:00,50.0,PEK,T3,XMN,T4,CA,A321
CA1810,13:35:00,16:30:00,50.0,XMN,T4,PEK,T3,CA,B738
CA1811,17:35:00,20:35:00,50.0,PEK,T3,XMN,T4,CA,B738
CA1813,07:55:00,09:45:00,50.0,PEK,T3,HFE,T1,CA,A321
CA1814,10:35:00,12:25:00,50.0,HFE,T1,PEK,T3,CA,A320
CA1815,16:30:00,19:30:00,50.0,PEK,T3,XMN,T4,CA,B738
CA1817,08:10:00,10:20:00,50.0,PEK,T3,NKG,T1,CA,A321
CA1818,11:20:00,13:20:00,50.0,NKG,T1,PEK,T3,CA,B738
CA1819,21:00:00,22:45:00,50.0,PEK,T3,NKG,T1,CA,A321
CA1820,08:45:00,10:35:00,50.0,NKG,T1,PEK,T3,CA,B737
CA1829,16:20:00,18:40:00,50.0,CAN,T3,SHA,T2,CA,B738
CA1830,19:55:00,22:20:00,50.0,SHA,T2,CAN,T3,CA,B738
CA1831,06:30:00,09:25:00,50.0,PEK,T3,XMN,T4,CA,A320
CA1832,10:40:00,13:45:00,50.0,XMN,T4,PEK,T3,CA,B789
CA1833,11:25:00,14:30:00,50.0,PEK,T3,XMN,T4,CA,A321
CA1834,15:40:00,19:00:00,50.0,XMN,T4,PEK,T3,CA,A321
CA1837,09:00:00,11:20:00,50.0,CAN,T3,SHA,T2,CA,A319
CA1838,12:35:00,15:05:00,50.0,SHA,T2,CAN,T3,CA,B738
CA1841,06:30:00,08:15:00,50.0,PEK,T2,YTY,T1,CA,A320
CA1842,09:00:00,10:40:00,50.0,YTY,T1,PEK,T2,CA,A321
CA1843,13:15:00,15:20:00,50.0,PEK,T3,HFE,T1,CA,A321
CA1844,16:40:00,18:55:00,50.0,HFE,T1,PEK,T3,CA,B738
CA1845,20:30:00,22:25:00,50.0,PEK,T3,HFE,T1,CA,B737
CA1848,13:40:00,15:40:00,50.0,NKG,T1,PEK,T3,CA,A319
CA1851,07:15:00,09:45:00,50.0,PEK,T3,HYN,T1,CA,A320
CA1852,10:30:00,13:10:00,50.0,HYN,T1,PEK,T3,CA,B737
CA1853,21:05:00,23:25:00,50.0,PEK,T3,NGB,T2,CA,A320
CA1854,09:25:00,11:50:00,50.0,NGB,T2,PEK,T3,CA,B737
CA1859,18:30:00,21:15:00,50.0,PEK,T3,FOC,T1,CA,A320
CA1865,17:05:00,19:40:00,50.0,PVG,T2,CAN,T3,CA,A320
CA1866,20:55:00,23:20:00,50.0,CAN,T3,PVG,T2,CA,B737
CA1867,12:40:00,14:45:00,50.0,PEK,T3,FUG,T1,CA,B738
CA1868,15:55:00,18:00:00,50.0,FUG,T1,PEK,T3,CA,B738
CA1871,14:25:00,17:30:00,50.0,PEK,T3,XMN,T4,CA,B789
CA1872,18:45:00,21:55:00,50.0,XMN,T4,PEK,T3,CA,A333
CA1873,15:15:00,17:40:00,50.0,PEK,T3,LIJ,T1,CA,A321
CA1874,18:35:00,20:55:00,50.0,LIJ,T1,PEK,T3,CA,B737
CA1879,08:15:00,10:25:00,50.0,PEK,T3,YIW,T1,CA,A320
CA1880,11:10:00,13:30:00,50.0,YIW,T1,PEK,T3,CA,B738
CA1881,19:05:00,21:35:00,50.0,PEK,T3,HYN,T1,CA,B738
CA1883,20:30:00,22:50:00,50.0,PEK,T3,PVG,T2,CA,A321
CA1884,16:20:00,19:00:00,50.0,PVG,T2,PEK,T3,CA,A321
CA1885,09:15:00,11:15:00,50.0,PEK,T3,JNH,T1,CA,A319
CA1886,12:00:00,14:15:00,50.0,JNH,T1,PEK,T3,CA,A320
CA1887,17:30:00,19:40:00,50.0,PEK,T3,JDZ,T1,CA,A321
CA1888,20:25:00,22:45:00,50.0,JDZ,T1,PEK,T3,CA,A320
CA1891,13:20:00,15:45:00,50.0,PEK,T3,JUZ,T1,CA,A321
CA1892,16:30:00,18:55:00,50.0,JUZ,T1,PEK,T3,CA,B738
CA1893,07:30:00,10:00:00,50.0,PVG,T2,SZX,T3,CA,A319
CA1894,11:15:00,13:50:00,50.0,SZX,T3,PVG,T2,CA,A320
CA1895,07:55:00,10:15:00,50.0,PEK,T2,SQD,T1,CA,B738
CA1896,11:00:00,13:20:00,50.0,SQD,T1,PEK,T2,CA,A320
CA1897,12:15:00,14:00:00,50.0,PEK,T3,LYG,T1,CA,B738
CA1898,14:45:00,16:35:00,50.0,LYG,T1,PEK,T3,CA,A320
CA1899,08:15:00,10:05:00,50.0,PEK,T3,NTG,T1,CA,A321
CA1900,10:50:00,12:40:00,50.0,NTG,T1,PEK,T3,CA,A320
CA1901,09:15:00,13:35:00,50.0,PEK,T3,URC,T1,CA,B738
CA1902,14:45:00,18:30:00,50.0,URC,T1,PEK,T3,CA,A333
CA1905,08:30:00,12:00:00,50.0,PEK,T3,ZUH,T1,CA,A333
CA1906,12:50:00,16:05:00,50.0,ZUH,T1,PEK,T3,CA,A321
CA1907,18:35:00,22:00:00,50.0,PEK,T3,ZUH,T1,CA,A321
CA1908,07:30:00,10:35:00,50.0,ZUH,T1,PEK,T3,CA,B738
CA1911,16:15:00,19:45:00,50.0,PEK,T2,BHY,T1,CA,A321
CA1913,14:35:00,16:15:00,50.0,PEK,T3,CGO,T2,CA,B738
CA1914,17:15:00,19:15:00,50.0,CGO,T2,PEK,T3,CA,A320
CA1915,21:05:00,22:50:00,50.0,PEK,T3,CGO,T2,CA,B737
CA1916,09:05:00,10:40:00,50.0,CGO,T2,PEK,T3,CA,A321
CA1917,06:45:00,10:00:00,50.0,PEK,T3,HUZ,T1,CA,A320
CA1918,10:45:00,13:50:00,50.0,HUZ,T1,PEK,T3,CA,A321
CA1919,17:15:00,21:00:00,50.0,PEK,T3,HAK,T1,CA,A320
CA1920,09:05:00,12:45:00,50.0,HAK,T1,PEK,T3,CA,B789
CA1921,16:45:00,19:15:00,50.0,PEK,T2,HNY,T1,CA,B738
CA1923,09:00:00,11:15:00,50.0,PEK,T3,WDS,T1,CA,A321
CA1925,07:25:00,11:05:00,50.0,PEK,T3,ZHA,T1,CA,A333
CA1926,11:50:00,15:25:00,50.0,ZHA,T1,PEK,T3,CA,B738
CA1927,19:00:00,21:45:00,50.0,PEK,T3,CSX,T1,CA,A320
CA1929,17:45:00,19:55:00,50.0,PEK,T2,YIH,T1,CA,B737
CA1930,20:40:00,22:55:00,50.0,YIH,T1,PEK,T2,CA,B738
CA1931,19:30:00,23:05:00,50.0,PEK,T3,NNG,T2,CA,B738
CA1932,08:00:00,11:25:00,50.0,NNG,T2,PEK,T3,CA,A321
CA1933,15:15:00,18:45:00,50.0,PEK,T3,NNG,T2,CA,B738
CA1934,19:35:00,22:55:00,50.0,NNG,T2,PEK,T3,CA,B738
CA1935,11:10:00,14:50:00,50.0,PEK,T3,NNG,T2,CA,B738
CA1936,15:40:00,19:00:00,50.0,NNG,T2,PEK,T3,CA,A333
CA1937,17:30:00,20:30:00,50.0,PEK,T3,KWL,T2,CA,A321
CA1938,21:15:00,00:15:00,50.0,KWL,T2,PEK,T3,CA,B738
CA1939,08:00:00,11:15:00,50.0,PEK,T3,KWL,T1,CA,A320
CA1951,08:55:00,12:10:00,50.0,PEK,T3,LZH,T1,CA,A321
CA1955,09:55:00,12:45:00,50.0,PEK,T3,WGN,T1,CA,A321
CA1956,13:30:00,16:15:00,50.0,WGN,T1,PEK,T2,CA,A320
CA1971,16:15:00,18:40:00,50.0,PEK,T3,CSX,T1,CA,B738
CA1972,19:55:00,22:25:00,50.0,CSX,T1,PEK,T2,CA,A321
CA2501,13:45:00,17:35:00,50.0,TFU,T2,KRY,T1,CA,A321
CA2502,18:25:00,22:05:00,50.0,KRY,T1,TFU,T2,CA,B789
CA2503,15:20:00,19:55:00,50.0,TFU,T2,HTN,T1,CA,B738
CA2504,20:45:00,00:55:00,50.0,HTN,T1,TFU,T2,CA,B738
CA2505,12:55:00,17:10:00,50.0,TFU,T2,URC,T1,CA,A321
CA2506,06:50:00,11:00:00,50.0,URC,T1,TFU,T2,CA,A333
CA2507,18:10:00,22:00:00,50.0,TFU,T2,KRL,T1,CA,A333
CA2508,08:00:00,11:40:00,50.0,KRL,T1,TFU,T2,CA,A321
CA2509,06:50:00,11:30:00,50.0,TFU,T2,HTN,T1,CA,B738
CA2510,12:20:00,16:30:00,50.0,HTN,T1,TFU,T2,CA,A321
CA2515,16:25:00,20:50:00,50.0,TFU,T2,YIN,T1,CA,B738
CA2516,21:50:00,01:50:00,50.0,YIN,T1,TFU,T2,CA,A321
CA2521,07:05:00,10:55:00,50.0,TFU,T2,KRL,T1,CA,A320
CA2522,11:45:00,15:25:00,50.0,KRL,T1,TFU,T2,CA,B789
CA2525,07:05:00,11:50:00,50.0,TFU,T2,KHG,T2,CA,A333
CA2526,12:40:00,17:00:00,50.0,KHG,T2,TFU,T2,CA,A321
